name,x,y
LOCKb2014b_000347,192.233,589.861
LOCKb2014b_000347,834.0405,211.2965
LOCKb2014b_000347,959.765,197.715
LOCKb2014b_000347,527.527,188.488
LOCKb2014b_000348,16.672,274.0435
LOCKb2014b_000348,966.803,216.393
LOCKb2014b_000348,762.622,166.932
LOCKb2014b_000348,473.764,201.001
LOCKb2014b_000348,564.5065,181.1205
LOCKb2014b_000348,733.3725,580.3025
LOCKb2014b_000348,184.077,556.077
LOCKb2014b_000348,214.653,585.7465
LOCKb2014b_000348,444.6,185.8085
LOCKb2014b_000348,565.967,293.994
LOCKb2014b_000348,422.5955,556.609
LOCKb2014b_000348,836.7075,210.687
LOCKb2014b_000348,461.897,568.486
LOCKb2014b_000348,301.738,377.868
LOCKb2014b_000348,957.969,200.602
LOCKb2014b_000348,720.0475,235.5595
LOCKb2014b_000349,311.944,382.2725
LOCKb2014b_000349,528.449,182.6915
LOCKb2014b_000349,468.354,555.057
LOCKb2014b_000349,598.067,288.291
LOCKb2014b_000349,459.25,198.417
LOCKb2014b_000349,845.106,213.87
LOCKb2014b_000349,571.4065,291.9795
LOCKb2014b_000349,775.329,166.666
LOCKb2014b_000349,715.427,581.962
LOCKb2014b_000349,433.543,565.217
LOCKb2014b_000349,483.0905,199.2025
LOCKb2014b_000349,548.9015,181.7015
LOCKb2014b_000349,991.93,209.4695
LOCKb2014b_000349,869.652,212.121
LOCKb2014b_000349,25.1655,274.2825
LOCKb2014b_000349,861.3805,205.433
LOCKb2014b_000349,173.153,576.47
LOCKb2014b_000349,370.883,300.989
LOCKb2014b_000350,314.62,379.157
LOCKb2014b_000350,991.118,206.797
LOCKb2014b_000350,42.046,272.824
LOCKb2014b_000350,771.339,169.02
LOCKb2014b_000350,368.404,308.0025
LOCKb2014b_000350,546.7655,188.0325
LOCKb2014b_000350,489.713,192.64
LOCKb2014b_000350,705.173,579.908
LOCKb2014b_000350,725.687,229.876
LOCKb2014b_000350,433.197,569.169
LOCKb2014b_000350,589.415,293.807
LOCKb2014b_000350,861.43,210.424
LOCKb2014b_000350,839.825,212.158
LOCKb2014b_000350,211.853,588.932
LOCKb2014b_000350,462.246,197.368
LOCKb2014b_000350,209.2285,548.916
LOCKb2014b_000350,461.7415,557.7095
LOCKb2014b_000351,832.7005,202.0335
LOCKb2014b_000351,359.416,314.784
LOCKb2014b_000351,776.969,168.993
LOCKb2014b_000351,721.697,225.666
LOCKb2014b_000351,460.9445,558.5715
LOCKb2014b_000351,45.404,273.748
LOCKb2014b_000351,353.979,304.738
LOCKb2014b_000351,466.797,193.629
LOCKb2014b_000351,16.22,269.389
LOCKb2014b_000351,595.1525,288.9615
LOCKb2014b_000351,312.045,380.764
LOCKb2014b_000351,526.8755,183.6945
LOCKb2014b_000351,561.3665,297.629
LOCKb2014b_000351,442.279,193.694
LOCKb2014b_000351,700.146,580.564
LOCKb2014b_000351,428.4005,565.325
LOCKb2014b_000351,553.1045,181.2165
LOCKb2014b_000351,194.651,575.6735
LOCKb2014b_000351,977.5465,201.0045
LOCKb2014b_000351,848.4205,208.4185
LOCKb2014b_000351,234.088,571.5415
LOCKb2014b_000352,994.76,198.7235
LOCKb2014b_000352,993.833,355.035
LOCKb2014b_000352,567.0865,292.723
LOCKb2014b_000352,486.675,198.63
LOCKb2014b_000352,55.704,258.968
LOCKb2014b_000352,528.448,181.8
LOCKb2014b_000352,313.235,376.777
LOCKb2014b_000352,769.579,161.434
LOCKb2014b_000352,593.958,285.423
LOCKb2014b_000352,874.439,207.775
LOCKb2014b_000352,420.324,562.7325
LOCKb2014b_000352,723.8785,234.271
LOCKb2014b_000352,460.42,560.784
LOCKb2014b_000352,338.587,306.547
LOCKb2014b_000352,459.641,194.312
LOCKb2014b_000352,27.5825,269.0545
LOCKb2014b_000352,366.969,306.5785
LOCKb2014b_000352,555.973,178.496
LOCKb2014b_000352,714.986,582.543
LOCKb2014b_000352,845.899,214.336
LOCKb2014b_000352,231.964,561.774
LOCKb2014b_000352,189.703,580.624
LOCKb2014b_000352,970.596,207.783
LOCKb2014b_000353,51.8605,263.805
LOCKb2014b_000353,965.432,206.374
LOCKb2014b_000353,867.674,212.981
LOCKb2014b_000353,769.594,168.749
LOCKb2014b_000353,731.698,235.233
LOCKb2014b_000353,720.5235,236.3975
LOCKb2014b_000353,993.132,201.025
LOCKb2014b_000353,367.483,308.977
LOCKb2014b_000353,459.2915,199.5745
LOCKb2014b_000353,23.267,276.923
LOCKb2014b_000353,837.168,210.8415
LOCKb2014b_000353,488.6025,197.6285
LOCKb2014b_000353,552.099,291.837
LOCKb2014b_000353,341.009,306.523
LOCKb2014b_000353,516.7795,184.2785
LOCKb2014b_000353,581.945,289.9625
LOCKb2014b_000353,308.391,373.623
LOCKb2014b_000353,547.662,183.9035
LOCKb2014b_000353,463.4405,560.3695
LOCKb2014b_000353,236.737,557.8185
LOCKb2014b_000353,421.939,565.7
LOCKb2014b_000353,719.4065,579.1185
LOCKb2014b_000353,198.272,577.342
LOCKb2014b_000354,35.397,270.27
LOCKb2014b_000354,965.959,191.727
LOCKb2014b_000354,870.6,205.102
LOCKb2014b_000354,990,213.6185
LOCKb2014b_000354,589.0065,284.87
LOCKb2014b_000354,849.315,219.55
LOCKb2014b_000354,527.11,183.1435
LOCKb2014b_000354,473.685,198.9
LOCKb2014b_000354,301.1585,383.576
LOCKb2014b_000354,776.2405,170.9015
LOCKb2014b_000354,410.799,564.378
LOCKb2014b_000354,497.956,187.49
LOCKb2014b_000354,729.8845,235.5785
LOCKb2014b_000354,361.9905,309.147
LOCKb2014b_000354,717.512,574.8085
LOCKb2014b_000354,459.832,568.584
LOCKb2014b_000354,551.3125,186.1445
LOCKb2014b_000354,239.0565,573.164
LOCKb2014b_000355,555.014,295.972
LOCKb2014b_000355,768.809,168.585
LOCKb2014b_000355,537.748,188.308
LOCKb2014b_000355,831.875,209.803
LOCKb2014b_000355,581.6925,291.688
LOCKb2014b_000355,461.835,554.014
LOCKb2014b_000355,359.6905,309.2275
LOCKb2014b_000355,855.3465,204.241
LOCKb2014b_000355,465.6945,197.9835
LOCKb2014b_000355,23.706,270.588
LOCKb2014b_000355,542.987,169.1895
LOCKb2014b_000355,237.8275,563.5185
LOCKb2014b_000355,308.7705,377.749
LOCKb2014b_000355,198.715,588.729
LOCKb2014b_000355,56.643,265.849
LOCKb2014b_000355,724.519,233.399
LOCKb2014b_000355,719.55,580.2395
LOCKb2014b_000355,424.269,566.42
LOCKb2014b_000356,966.794,206.551
LOCKb2014b_000356,553.786,293.7305
LOCKb2014b_000356,718.71,237.876
LOCKb2014b_000356,365.332,303.939
LOCKb2014b_000356,455.2825,195.078
LOCKb2014b_000356,726.317,234.519
LOCKb2014b_000356,767.669,167.8305
LOCKb2014b_000356,992.005,206.0005
LOCKb2014b_000356,26.0765,267.9835
LOCKb2014b_000356,863.21,212.214
LOCKb2014b_000356,551.774,183.212
LOCKb2014b_000356,784.976,164.194
LOCKb2014b_000356,582.2645,292.722
LOCKb2014b_000356,835.2975,212.4835
LOCKb2014b_000356,702.523,585.4935
LOCKb2014b_000356,336.8415,310.724
LOCKb2014b_000356,522.9565,182.7605
LOCKb2014b_000356,306.1575,382.477
LOCKb2014b_000356,233.901,574.745
LOCKb2014b_000356,465.9115,561.0695
LOCKb2014b_000356,420.9375,569.1745
LOCKb2014b_000356,189.4045,586.2735
LOCKb2014b_000356,477.667,197.8945
LOCKb2014b_000357,966.382,179.195
LOCKb2014b_000357,948.496,195.724
LOCKb2014b_000357,533.249,183.649
LOCKb2014b_000357,540.089,185.932
LOCKb2014b_000357,344.999,307.363
LOCKb2014b_000357,313.74,380.029
LOCKb2014b_000357,481.811,201.37
LOCKb2014b_000357,773.9185,168.536
LOCKb2014b_000357,553.348,294.4835
LOCKb2014b_000357,455.152,197.732
LOCKb2014b_000357,23.5725,269.1435
LOCKb2014b_000357,701.153,574.513
LOCKb2014b_000357,582.072,291.469
LOCKb2014b_000357,697.5885,584.6225
LOCKb2014b_000357,54.3005,268.5895
LOCKb2014b_000357,857.8105,212.0015
LOCKb2014b_000357,719.835,234.8215
LOCKb2014b_000357,415.688,556.755
LOCKb2014b_000357,234.251,571.2315
LOCKb2014b_000357,375.133,305.19
LOCKb2014b_000357,466.856,561.578
LOCKb2014b_000357,207.209,579.301
LOCKb2014b_000358,963.33,205.553
LOCKb2014b_000358,482.5195,197.2465
LOCKb2014b_000358,335.381,306.232
LOCKb2014b_000358,461.8105,204.209
LOCKb2014b_000358,835.7515,213.516
LOCKb2014b_000358,992.908,212.415
LOCKb2014b_000358,459.893,553.242
LOCKb2014b_000358,23.055,277.002
LOCKb2014b_000358,704.167,580.727
LOCKb2014b_000358,520.6975,178.932
LOCKb2014b_000358,782.334,174.4425
LOCKb2014b_000358,547.3925,186.997
LOCKb2014b_000358,859.0635,205.2435
LOCKb2014b_000358,718.964,234.227
LOCKb2014b_000358,306.297,381.555
LOCKb2014b_000358,421.672,567.264
LOCKb2014b_000358,236.4405,565.208
LOCKb2014b_000358,586.04,292.627
LOCKb2014b_000358,366.518,305.472
LOCKb2014b_000358,54.2615,266.989
LOCKb2014b_000358,196.6815,585.4645
LOCKb2014b_000359,190.259,560.903
LOCKb2014b_000359,521.717,184.144
LOCKb2014b_000359,438.625,195.84
LOCKb2014b_000359,330.369,311.611
LOCKb2014b_000359,370.7365,310.418
LOCKb2014b_000359,772.526,169.047
LOCKb2014b_000359,837.7355,210.6495
LOCKb2014b_000359,549.708,179.971
LOCKb2014b_000359,991.6625,212.304
LOCKb2014b_000359,965.0065,210.777
LOCKb2014b_000359,65.269,255.985
LOCKb2014b_000359,461.289,562.185
LOCKb2014b_000359,27.645,273.408
LOCKb2014b_000359,721.6435,232.744
LOCKb2014b_000359,575.461,292.6595
LOCKb2014b_000359,468.075,196.254
LOCKb2014b_000359,709.085,574.153
LOCKb2014b_000359,419.849,559.5
LOCKb2014b_000359,308.291,378.929
LOCKb2014b_000359,198.6625,587.199
LOCKb2014b_000360,14.716,265.3905
LOCKb2014b_000360,727.158,234.178
LOCKb2014b_000360,534.3,187.199
LOCKb2014b_000360,449.481,198.482
LOCKb2014b_000360,588.074,288.563
LOCKb2014b_000360,471.4065,545.972
LOCKb2014b_000360,319.968,378.1445
LOCKb2014b_000360,558.105,181.1425
LOCKb2014b_000360,778.909,169.205
LOCKb2014b_000360,716.068,571.501
LOCKb2014b_000360,991.121,207.597
LOCKb2014b_000360,425.527,563.174
LOCKb2014b_000360,475.7255,195.875
LOCKb2014b_000360,345.3145,303.76
LOCKb2014b_000360,40.904,265.016
LOCKb2014b_000360,858.107,212.284
LOCKb2014b_000360,378.075,304.481
LOCKb2014b_000361,18.546,361.4175
LOCKb2014b_000361,517.262,187.3015
LOCKb2014b_000361,989.847,355.615
LOCKb2014b_000361,553.9455,296.2075
LOCKb2014b_000361,781.149,169.316
LOCKb2014b_000361,465.639,196.774
LOCKb2014b_000361,33.441,267.551
LOCKb2014b_000361,867.598,205.6185
LOCKb2014b_000361,840.482,214.315
LOCKb2014b_000361,462.466,556.451
LOCKb2014b_000361,436.636,195.903
LOCKb2014b_000361,728.2965,232.645
LOCKb2014b_000361,371.66,303.367
LOCKb2014b_000361,419.749,569.124
LOCKb2014b_000361,982.573,210.109
LOCKb2014b_000361,550.1335,187.1005
LOCKb2014b_000361,341.829,305.281
LOCKb2014b_000361,229.222,548.109
LOCKb2014b_000361,585.005,289.855
LOCKb2014b_000361,710.728,578.247
LOCKb2014b_000361,308.0995,382.39
LOCKb2014b_000361,323.237,380.2565
LOCKb2014b_000361,231.045,582.759
LOCKb2014b_000362,545.052,186.11
LOCKb2014b_000362,531.198,178.909
LOCKb2014b_000362,725.657,236.9265
LOCKb2014b_000362,984.7485,208.591
LOCKb2014b_000362,472.553,194.4565
LOCKb2014b_000362,782.058,168.681
LOCKb2014b_000362,449.145,198.959
LOCKb2014b_000362,705.854,578.945
LOCKb2014b_000362,376.677,301.712
LOCKb2014b_000362,840.619,212.0985
LOCKb2014b_000362,418.704,568.918
LOCKb2014b_000362,353.1485,312.491
LOCKb2014b_000362,305.5445,384.35
LOCKb2014b_000362,189.321,552.042
LOCKb2014b_000362,868.563,208.907
LOCKb2014b_000362,465.826,555.387
LOCKb2014b_000362,201.2875,587.757
LOCKb2014b_000362,40.8815,267.8985
LOCKb2014b_000362,584.288,290.591
LOCKb2014b_000363,773.779,166.571
LOCKb2014b_000363,996.958,191.6255
LOCKb2014b_000363,690.501,585.219
LOCKb2014b_000363,374.421,303.765
LOCKb2014b_000363,717.4255,237.9
LOCKb2014b_000363,314.6475,380.387
LOCKb2014b_000363,556.32,294.975
LOCKb2014b_000363,49.433,265.866
LOCKb2014b_000363,559.6895,178.946
LOCKb2014b_000363,834.455,210.9025
LOCKb2014b_000363,13.8595,275.237
LOCKb2014b_000363,982.574,211.101
LOCKb2014b_000363,531.987,182.8325
LOCKb2014b_000363,588.723,292.453
LOCKb2014b_000363,191.9795,576.8245
LOCKb2014b_000363,358.098,308.406
LOCKb2014b_000363,856.446,206.079
LOCKb2014b_000363,418.904,569.2395
LOCKb2014b_000363,463.635,556.881
LOCKb2014b_000363,454.207,192.9735
LOCKb2014b_000363,234.212,578.263
LOCKb2014b_000363,470.683,191.393
LOCKb2014b_000363,714.236,583.61
LOCKb2014b_000364,977.47,203.666
LOCKb2014b_000364,944.1255,195.85
LOCKb2014b_000364,48.169,266.4035
LOCKb2014b_000364,485.133,196.879
LOCKb2014b_000364,782.1985,171.101
LOCKb2014b_000364,991.4035,355.9265
LOCKb2014b_000364,19.911,276.066
LOCKb2014b_000364,548.836,187.76
LOCKb2014b_000364,723.6035,236.291
LOCKb2014b_000364,353.3935,309.221
LOCKb2014b_000364,555.942,295.475
LOCKb2014b_000364,305.3545,380.649
LOCKb2014b_000364,415.6525,570.1865
LOCKb2014b_000364,382.579,304.1975
LOCKb2014b_000364,721.335,574.765
LOCKb2014b_000364,585.496,287.1745
LOCKb2014b_000364,847.37,210.5295
LOCKb2014b_000364,458.9455,199.738
LOCKb2014b_000364,215.806,562.621
LOCKb2014b_000364,462.3575,562.184
LOCKb2014b_000364,176.0125,582.6405
LOCKb2014b_000365,625.663,189.8215
LOCKb2014b_000365,562.112,297.5685
LOCKb2014b_000365,306.109,382.793
LOCKb2014b_000365,573.4195,176.0485
LOCKb2014b_000365,459.054,561.79
LOCKb2014b_000365,483.59,195.901
LOCKb2014b_000365,582.913,283.823
LOCKb2014b_000365,869.041,209.803
LOCKb2014b_000365,221.867,559.803
LOCKb2014b_000365,777.5595,169.52
LOCKb2014b_000365,304.339,282.574
LOCKb2014b_000365,375.881,306.264
LOCKb2014b_000365,184.89,578.855
LOCKb2014b_000365,38.624,266.3905
LOCKb2014b_000365,720.6785,237.428
LOCKb2014b_000365,955.0865,199.771
LOCKb2014b_000365,983.545,210.289
LOCKb2014b_000365,458.996,196.7155
LOCKb2014b_000365,710.913,581.213
LOCKb2014b_000365,844.87,211.947
LOCKb2014b_000365,414.243,566.6615
LOCKb2014b_000366,307.11,247.5015
LOCKb2014b_000366,546.663,174.3545
LOCKb2014b_000366,963.0255,209.025
LOCKb2014b_000366,318.084,376.712
LOCKb2014b_000366,367.8875,303.699
LOCKb2014b_000366,417.892,570.634
LOCKb2014b_000366,445.581,199.582
LOCKb2014b_000366,518.002,177.6115
LOCKb2014b_000366,184.579,578.762
LOCKb2014b_000366,544.015,295.667
LOCKb2014b_000366,577.308,289.8395
LOCKb2014b_000366,53.12,268.176
LOCKb2014b_000366,774.242,169.8555
LOCKb2014b_000366,719.915,572.011
LOCKb2014b_000366,875.481,202.133
LOCKb2014b_000366,482.528,201.2395
LOCKb2014b_000366,843.4085,213.612
LOCKb2014b_000366,465.7965,562.931
LOCKb2014b_000366,735.421,234.023
LOCKb2014b_000366,231.577,536.8295
LOCKb2014b_000367,964.159,207.308
LOCKb2014b_000367,838.1105,213.8835
LOCKb2014b_000367,558.14,293.4175
LOCKb2014b_000367,513.022,185.406
LOCKb2014b_000367,452.868,202.0445
LOCKb2014b_000367,869.573,212.085
LOCKb2014b_000367,40.6135,259.6525
LOCKb2014b_000367,778.839,171.277
LOCKb2014b_000367,209.238,552.308
LOCKb2014b_000367,481.15,194.0345
LOCKb2014b_000367,192.15,580.9535
LOCKb2014b_000367,587.7605,286.271
LOCKb2014b_000367,346.44,310.183
LOCKb2014b_000367,545.0905,185.2355
LOCKb2014b_000367,305.771,382.775
LOCKb2014b_000367,465.242,557.159
LOCKb2014b_000367,718.337,575.7415
LOCKb2014b_000367,422.846,568.587
LOCKb2014b_000367,385.056,312.515
LOCKb2014b_000367,13.558,269.458
LOCKb2014b_000367,716.926,237.154
LOCKb2014b_000368,569.28,175.9555
LOCKb2014b_000368,516.002,176.2815
LOCKb2014b_000368,474.658,194.175
LOCKb2014b_000368,70.5895,264.012
LOCKb2014b_000368,586.454,279.62
LOCKb2014b_000368,560.731,289.215
LOCKb2014b_000368,448.6585,197.989
LOCKb2014b_000368,385.8065,309.7105
LOCKb2014b_000368,184.3425,585.5755
LOCKb2014b_000368,293.6365,382.629
LOCKb2014b_000368,37.8105,270.328
LOCKb2014b_000368,728.723,572.7305
LOCKb2014b_000368,223.4525,562.8125
LOCKb2014b_000368,436.621,565.561
LOCKb2014b_000368,865.6775,209.5715
LOCKb2014b_000368,355.564,317.558
LOCKb2014b_000368,780.184,170.199
LOCKb2014b_000368,726.692,228.827
LOCKb2014b_000368,839.797,213.973
LOCKb2014b_000369,346.328,222.0245
LOCKb2014b_000369,994.189,351.4495
LOCKb2014b_000369,983.139,196.4295
LOCKb2014b_000369,350.151,309.717
LOCKb2014b_000369,317.587,228.8505
LOCKb2014b_000369,12.8795,268.204
LOCKb2014b_000369,420.915,574.6865
LOCKb2014b_000369,860.185,215.348
LOCKb2014b_000369,546.8355,179.4125
LOCKb2014b_000369,727.9415,572.441
LOCKb2014b_000369,777.34,171.9995
LOCKb2014b_000369,717.588,234.389
LOCKb2014b_000369,557.4325,295.549
LOCKb2014b_000369,295.1415,385.9775
LOCKb2014b_000369,53.4195,270.6305
LOCKb2014b_000369,958.763,204.7725
LOCKb2014b_000369,370.914,304.552
LOCKb2014b_000369,584.704,288.298
LOCKb2014b_000369,228.1065,570.3865
LOCKb2014b_000369,829.109,208.943
LOCKb2014b_000369,517.634,178.7935
LOCKb2014b_000369,460.287,561.377
LOCKb2014b_000370,524.949,179.302
LOCKb2014b_000370,991.386,213.622
LOCKb2014b_000370,625.5375,236.0835
LOCKb2014b_000370,848.7195,207.9025
LOCKb2014b_000370,472.244,198.916
LOCKb2014b_000370,341.8275,312.5555
LOCKb2014b_000370,305.213,382.632
LOCKb2014b_000370,782.524,171.427
LOCKb2014b_000370,215.713,546.31
LOCKb2014b_000370,559.066,186.5475
LOCKb2014b_000370,446.576,201.5555
LOCKb2014b_000370,735.0855,577.292
LOCKb2014b_000370,376.9915,312.2885
LOCKb2014b_000370,207.035,582.0885
LOCKb2014b_000370,560.435,292.332
LOCKb2014b_000370,432.4725,563.166
LOCKb2014b_000370,35.575,261.7515
LOCKb2014b_000370,473.1635,555.284
LOCKb2014b_000371,461.727,552.1005
LOCKb2014b_000371,457.7525,204.159
LOCKb2014b_000371,16.383,277.224
LOCKb2014b_000371,875.9615,171.5195
LOCKb2014b_000371,562.44,293.838
LOCKb2014b_000371,726.069,239.528
LOCKb2014b_000371,308.1305,384.399
LOCKb2014b_000371,860.791,214.454
LOCKb2014b_000371,831.724,214.705
LOCKb2014b_000371,359.968,317.535
LOCKb2014b_000371,725.792,581.753
LOCKb2014b_000371,980.436,214.705
LOCKb2014b_000371,328.783,295.462
LOCKb2014b_000371,432.073,576.308
LOCKb2014b_000371,227.234,579.383
LOCKb2014b_000371,34.893,266.587
LOCKb2014b_000371,200.649,574.2125
LOCKb2014b_000372,979.241,215.042
LOCKb2014b_000372,299.355,383.2665
LOCKb2014b_000372,528.71,182.525
LOCKb2014b_000372,852.381,199.768
LOCKb2014b_000372,956.488,221.453
LOCKb2014b_000372,240.377,554.1835
LOCKb2014b_000372,388.744,315.5375
LOCKb2014b_000372,768.687,159.952
LOCKb2014b_000372,356.9335,313.478
LOCKb2014b_000372,725.9445,569.713
LOCKb2014b_000372,38.303,267.574
LOCKb2014b_000372,446.1325,190.787
LOCKb2014b_000372,474.9905,201.331
LOCKb2014b_000372,463.1785,553.681
LOCKb2014b_000372,323.416,380.045
LOCKb2014b_000372,845.0595,213.523
LOCKb2014b_000372,424.025,564.105
LOCKb2014b_000372,194.035,577.045
LOCKb2014b_000372,730.2785,229.406
LOCKb2014b_000372,578.2995,296.0395
LOCKb2014b_000373,38.507,268.637
LOCKb2014b_000373,548.184,184.701
LOCKb2014b_000373,727.139,230.1545
LOCKb2014b_000373,984.553,212.1095
LOCKb2014b_000373,10.4645,278.49
LOCKb2014b_000373,438.881,198.59
LOCKb2014b_000373,846.612,205.92
LOCKb2014b_000373,375.39,302.035
LOCKb2014b_000373,774.979,172.209
LOCKb2014b_000373,564.871,292.237
LOCKb2014b_000373,471.124,195.348
LOCKb2014b_000373,314.826,380.147
LOCKb2014b_000373,519.251,184.883
LOCKb2014b_000373,476.579,554.651
LOCKb2014b_000373,869.013,214.705
LOCKb2014b_000373,345.354,308.75
LOCKb2014b_000373,215.875,587.209
LOCKb2014b_000373,717.605,577.906
LOCKb2014b_000373,425.071,572.093
LOCKb2014b_000373,177.207,575.713
LOCKb2014b_000374,442.6335,198.747
LOCKb2014b_000374,518.196,185.1715
LOCKb2014b_000374,12.537,274.9555
LOCKb2014b_000374,777.087,169.724
LOCKb2014b_000374,331.87,300.236
LOCKb2014b_000374,467.956,198.4
LOCKb2014b_000374,425.1695,569.9235
LOCKb2014b_000374,574.367,294.386
LOCKb2014b_000374,469.562,557.0115
LOCKb2014b_000374,366.5415,311.2345
LOCKb2014b_000374,980.9305,209.6195
LOCKb2014b_000374,547.49,184.2025
LOCKb2014b_000374,869.83,207.768
LOCKb2014b_000374,722.82,236.504
LOCKb2014b_000374,842.1215,212.5575
LOCKb2014b_000374,40.699,265.2705
LOCKb2014b_000374,719.8125,573.452
LOCKb2014b_000374,316.407,384.265
LOCKb2014b_000374,166.1425,562.957
LOCKb2014b_000375,30.911,265.283
LOCKb2014b_000375,427.196,198.945
LOCKb2014b_000375,465.602,556.374
LOCKb2014b_000375,581.356,285.4355
LOCKb2014b_000375,336.682,301.639
LOCKb2014b_000375,458.498,197.767
LOCKb2014b_000375,776.714,170.616
LOCKb2014b_000375,541.0515,183.261
LOCKb2014b_000375,553.508,292.396
LOCKb2014b_000375,35.328,268.516
LOCKb2014b_000375,368.1885,306.748
LOCKb2014b_000375,991.873,205.243
LOCKb2014b_000375,463.051,561.145
LOCKb2014b_000375,721.1085,583.0605
LOCKb2014b_000375,708.7575,571.929
LOCKb2014b_000375,836.359,212.121
LOCKb2014b_000375,10.898,277.9805
LOCKb2014b_000375,315.937,383.174
LOCKb2014b_000375,520.46,187.4685
LOCKb2014b_000375,995.779,360.6035
LOCKb2014b_000375,188.032,564.852
LOCKb2014b_000375,867.598,210.803
LOCKb2014b_000375,242.93,566.534
LOCKb2014b_000376,167.4425,267.6405
LOCKb2014b_000376,124.573,266.5595
LOCKb2014b_000376,229.0725,546.6285
LOCKb2014b_000376,961.1785,196.168
LOCKb2014b_000376,967.76,205.9185
LOCKb2014b_000376,728.8055,233.4875
LOCKb2014b_000376,553.7785,166.08
LOCKb2014b_000376,565.0795,279.9765
LOCKb2014b_000376,529.5595,162.578
LOCKb2014b_000376,786.298,170.022
LOCKb2014b_000376,465.38,196.504
LOCKb2014b_000376,874.7605,207.128
LOCKb2014b_000376,317.523,378.039
LOCKb2014b_000376,716.532,565.7935
LOCKb2014b_000376,843.837,212.1605
LOCKb2014b_000376,429.1805,562.0265
LOCKb2014b_000376,477.8785,547.4865
LOCKb2014b_000376,246.3095,569.366
LOCKb2014b_000377,548.713,295.627
LOCKb2014b_000377,534.9705,180.4205
LOCKb2014b_000377,476.1655,194.8055
LOCKb2014b_000377,781.149,171.169
LOCKb2014b_000377,469.824,193.904
LOCKb2014b_000377,959.29,197.4765
LOCKb2014b_000377,42.5375,265.5135
LOCKb2014b_000377,150.834,584.583
LOCKb2014b_000377,371.179,313.1735
LOCKb2014b_000377,552.889,181.208
LOCKb2014b_000377,465.186,553.162
LOCKb2014b_000377,378.498,294.819
LOCKb2014b_000377,576.586,284.3875
LOCKb2014b_000377,814.007,209.2145
LOCKb2014b_000377,317.384,377.821
LOCKb2014b_000377,429.919,568.501
LOCKb2014b_000377,721.9015,572.6015
LOCKb2014b_000378,538.318,176.9915
LOCKb2014b_000378,316.637,218.919
LOCKb2014b_000378,562.128,182.509
LOCKb2014b_000378,467.457,201.912
LOCKb2014b_000378,15.689,274.431
LOCKb2014b_000378,827.829,208.052
LOCKb2014b_000378,703.78,233.944
LOCKb2014b_000378,548.693,297.7435
LOCKb2014b_000378,54.772,270.431
LOCKb2014b_000378,340.877,311.748
LOCKb2014b_000378,679.048,568.327
LOCKb2014b_000378,429.048,576.138
LOCKb2014b_000378,312.645,381.085
LOCKb2014b_000378,472.891,549.671
LOCKb2014b_000378,242.846,521.863
LOCKb2014b_000378,577.335,287.604
LOCKb2014b_000378,214.44,579.078
LOCKb2014b_000379,9.386,253.26
LOCKb2014b_000379,460.969,519.3505
LOCKb2014b_000379,538.315,289.62
LOCKb2014b_000379,987.479,209.655
LOCKb2014b_000379,302.9155,225.2535
LOCKb2014b_000379,508.8845,181.4
LOCKb2014b_000379,561.454,180.894
LOCKb2014b_000379,166.177,486.024
LOCKb2014b_000379,363.8135,303.6685
LOCKb2014b_000379,432.118,567.7265
LOCKb2014b_000379,313.7705,379.186
LOCKb2014b_000379,336.5025,285.793
LOCKb2014b_000379,662.063,556.78
LOCKb2014b_000379,783.836,169.6085
LOCKb2014b_000379,567.398,288.686
LOCKb2014b_000379,41.69,269.74
LOCKb2014b_000379,853.7055,213.881
LOCKb2014b_000379,721.263,233.112
LOCKb2014b_000379,460.789,199.9055
LOCKb2014b_000379,244.8,540.9985
LOCKb2014b_000380,383.9945,301.492
LOCKb2014b_000380,63.5785,247.6545
LOCKb2014b_000380,676.693,212.351
LOCKb2014b_000380,683.466,556.578
LOCKb2014b_000380,53.205,250.972
LOCKb2014b_000380,798.937,163.157
LOCKb2014b_000380,565.9305,294.928
LOCKb2014b_000380,289.693,385.82
LOCKb2014b_000380,315.272,216.248
LOCKb2014b_000380,886.7375,211.8625
LOCKb2014b_000380,465.4505,202.049
LOCKb2014b_000380,478.357,546.052
LOCKb2014b_000380,357.477,302.642
LOCKb2014b_000380,235.931,523.542
LOCKb2014b_000380,33.668,272.2
LOCKb2014b_000380,172.316,486.246
LOCKb2014b_000381,984.762,211.481
LOCKb2014b_000381,82.5115,246.2785
LOCKb2014b_000381,393.979,319.852
LOCKb2014b_000381,700.413,234.594
LOCKb2014b_000381,469.525,198.2205
LOCKb2014b_000381,48.82,273.015
LOCKb2014b_000381,812.734,208.411
LOCKb2014b_000381,343.601,308.73
LOCKb2014b_000381,580.189,183.585
LOCKb2014b_000381,296.477,387.175
LOCKb2014b_000381,477.108,547.0165
LOCKb2014b_000381,477.9625,196.3085
LOCKb2014b_000381,435.1635,568.345
LOCKb2014b_000381,251.537,548.412
LOCKb2014b_000381,771.729,171.428
LOCKb2014b_000381,616.052,192.15
LOCKb2014b_000381,878.35,211.904
LOCKb2014b_000381,327.74,208.055
LOCKb2014b_000381,668.85,559.492
LOCKb2014b_000382,556.057,161.839
LOCKb2014b_000382,967.486,207.993
LOCKb2014b_000382,700.407,237.911
LOCKb2014b_000382,705.147,233.715
LOCKb2014b_000382,412.5775,543.0245
LOCKb2014b_000382,536.088,188.503
